VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/2/2016 1:08,1/2/2016 1:18,1,3.47,-73.99507141,40.749923706054688,1,N,-73.97383881,40.790626525878906,1,11.5,0.5,0.5,1.6,0,0.3,14.4
2,1/2/2016 1:08,1/2/2016 1:16,1,3.04,-74.00566864,40.742000579833984,1,N,-73.97981262,40.77593994140625,1,10.5,0.5,0.5,1,0,0.3,12.8
2,1/2/2016 1:08,1/2/2016 1:26,1,3.22,-73.98404694,40.729278564453125,1,N,-73.98166656,40.763999938964844,1,14.5,0.5,0.5,3.16,0,0.3,18.96
1,1/2/2016 1:08,1/2/2016 1:09,1,0.4,0,0,1,N,0,0,2,3,0.5,0.5,0,0,0.3,4.3
2,1/2/2016 1:08,1/2/2016 1:31,5,13.23,-73.78941345,40.647251129150391,1,N,-73.87416077,40.747608184814453,2,37.5,0.5,0.5,0,0,0.3,38.8
2,1/2/2016 1:08,1/2/2016 1:17,4,2.59,-73.97122192,40.751228332519531,1,N,-74.0007019,40.735809326171875,1,10,0.5,0.5,2.26,0,0.3,13.56
1,1/2/2016 1:08,1/2/2016 1:14,1,1.7,-73.99465179,40.721328735351562,1,N,-73.99372864,40.741485595703125,2,7,0.5,0.5,0,0,0.3,8.3
2,1/2/2016 1:08,1/2/2016 1:14,2,2.16,-73.95317841,40.78265380859375,1,N,-73.97859955,40.778213500976562,2,8,0.5,0.5,0,0,0.3,9.3
1,1/2/2016 1:08,1/2/2016 1:13,1,0.8,-73.9225769,40.743541717529297,1,N,-73.90699005,40.745346069335938,1,5.5,0.5,0.5,0.01,0,0.3,6.81
2,1/2/2016 1:08,1/2/2016 1:19,1,2.78,-73.96035004,40.770339965820313,1,N,-73.9673233,40.79833984,1,11,0.5,0.5,0,0,0.3,12.3
2,1/2/2016 1:08,1/2/2016 1:24,1,8.45,-73.9883728,40.748321533203125,1,N,-73.85021973,40.733978271484375,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,1/2/2016 1:08,1/2/2016 1:20,1,2.3,-74.00331116,40.751735687255859,1,N,-73.9830246,40.76275634765625,2,10.5,0.5,0.5,0,0,0.3,11.8
1,1/2/2016 1:08,1/2/2016 1:18,1,2,-73.99216461,40.750656127929687,1,N,-73.96590424,40.755573272705078,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,1/2/2016 1:08,1/2/2016 1:28,1,6,-73.96720123,40.793357849121094,1,N,-73.98580933,40.727855682373047,1,19,0.5,0.5,2,0,0.3,22.3
2,1/2/2016 1:08,1/2/2016 1:13,1,1.1,-73.99359894,40.751598358154297,1,N,-73.98303986,40.764389038085937,1,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:08,1/2/2016 1:16,2,2.25,-73.97872925,40.777584075927734,1,N,-73.95095062,40.771678924560547,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,1/2/2016 1:08,1/2/2016 1:24,1,3.8,-73.99582672,40.764480590820312,1,N,-73.98639679,40.726589202880859,2,14.5,0.5,0.5,0,0,0.3,15.8
2,1/2/2016 1:08,1/2/2016 1:17,1,2.53,-73.97968292,40.766330718994141,1,N,-73.98466492,40.738468170166016,1,10,0.5,0.5,2.26,0,0.3,13.56
1,1/2/2016 1:08,1/2/2016 1:14,3,0.7,-73.99625397,40.724014282226563,1,N,-73.98802185,40.720569610595703,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,1/2/2016 1:08,1/2/2016 1:20,2,1.9,-73.98468781,40.748355865478516,1,N,-73.98252106,40.730506896972656,1,9.5,0.5,0.5,3,0,0.3,13.8
1,1/2/2016 1:08,1/2/2016 1:32,1,11.5,-73.77674103,40.645393371582031,1,Y,-73.93035889,40.693763732910156,1,33,0.5,0.5,6.85,0,0.3,41.15
1,1/2/2016 1:08,1/2/2016 1:13,1,1.3,-73.98452759,40.76873779296875,1,N,-73.99582672,40.764469146728516,1,6,0.5,0.5,1.45,0,0.3,8.75
1,1/2/2016 1:08,1/2/2016 1:12,1,0.6,-73.971138,40.755180358886719,1,N,-73.97451019,40.756435394287109,2,4.5,0.5,0.5,0,0,0.3,5.8
1,1/2/2016 1:08,1/2/2016 1:22,1,4.2,-73.96366882,40.761375427246094,1,N,-73.891716,40.746883392333984,2,14.5,0.5,0.5,0,0,0.3,15.8
1,1/2/2016 1:08,1/2/2016 1:18,1,3.1,-73.9835968,40.746898651123047,1,N,-73.95082092,40.779132843017578,2,11,0.5,0.5,0,0,0.3,12.3
2,1/2/2016 1:08,1/2/2016 1:16,3,1.16,-73.98006439,40.726921081542969,1,N,-73.99001312,40.736980438232422,1,6,0.5,0.5,1.46,0,0.3,8.76
2,1/2/2016 1:08,1/2/2016 1:13,1,0.71,-73.9888916,40.756561279296875,1,N,-73.97650146,40.752021789550781,1,5,0.5,0.5,1.58,0,0.3,7.88
1,1/2/2016 1:08,1/2/2016 1:23,1,4.7,-73.96296692,40.762401580810547,1,N,-73.88620758,40.759201049804688,2,16,0.5,0.5,0,0,0.3,17.3
2,1/2/2016 1:08,1/2/2016 1:16,1,2.89,-73.97202301,40.743541717529297,1,N,-73.99472809,40.725028991699219,1,10.5,0.5,0.5,1,0,0.3,12.8
1,1/2/2016 1:08,1/2/2016 1:11,1,0.8,-73.98233795,40.775127410888672,1,N,-73.98231506,40.784950256347656,2,5,0.5,0.5,0,0,0.3,6.3
2,1/2/2016 1:08,1/2/2016 1:13,1,2.2,-73.97284698,40.744621276855469,1,N,-73.95274353,40.772159576416016,1,8,0.5,0.5,0.93,0,0.3,10.23
1,1/2/2016 1:09,1/2/2016 1:17,2,0.9,-73.95729828,40.729530334472656,1,N,-73.95791626,40.717853546142578,1,7,0.5,0.5,1.65,0,0.3,9.95
1,1/2/2016 1:09,1/2/2016 1:12,1,0.4,-73.98524475,40.727794647216797,1,N,-73.98586273,40.73272705078125,2,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:09,1/2/2016 1:14,1,3.03,-73.97438049,40.722320556640625,1,N,-74.00670624,40.705810546875,2,10,0.5,0.5,0,0,0.3,11.3
2,1/2/2016 1:09,1/2/2016 1:13,1,0.63,-74.00765991,40.740779876708984,1,N,-74.00743103,40.732990264892578,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:09,1/2/2016 1:25,1,7.7,-73.99427795,40.745841979980469,1,N,-73.95010376,40.828872680664063,1,22.5,0.5,0.5,4.75,0,0.3,28.55
2,1/2/2016 1:09,1/2/2016 1:17,5,1.62,-73.98595428,40.760036468505859,1,N,-73.99208832,40.746742248535156,1,8,0.5,0.5,1.86,0,0.3,11.16
1,1/2/2016 1:09,1/2/2016 1:23,1,3.6,-73.99128723,40.750225067138672,1,N,-73.95018005,40.775608062744141,1,14,0.5,0.5,1,0,0.3,16.3
1,1/2/2016 1:09,1/2/2016 1:23,1,3.5,-73.98709106,40.729286193847656,1,N,-73.96190643,40.720142364501953,1,14,0.5,0.5,1.7,0,0.3,17
2,1/2/2016 1:09,1/2/2016 1:34,4,20.77,-73.7767868,40.645397186279297,2,N,-73.96095276,40.769245147705078,1,52,0,0.5,8.5,5.54,0.3,66.84
1,1/2/2016 1:09,1/2/2016 1:20,2,3.7,-73.9773407,40.784580230712891,1,N,-73.94577789,40.830997467041016,2,13,0.5,0.5,0,0,0.3,14.3
1,1/2/2016 1:09,1/2/2016 1:15,1,1,-73.98564911,40.738300323486328,1,N,-73.97888184,40.7493896484375,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,1/2/2016 1:09,1/2/2016 1:12,1,0.76,-73.97968292,40.739551544189453,1,N,-73.97411346,40.731311798095703,2,5,0.5,0.5,0,0,0.3,6.3
2,1/2/2016 1:09,1/2/2016 1:16,1,1.22,-73.98742676,40.733379364013672,1,N,-73.97973633,40.743320465087891,1,7,0.5,0.5,1.66,0,0.3,9.96
2,1/2/2016 1:09,1/2/2016 1:12,1,0.82,-73.98979187,40.738918304443359,1,N,-73.97911835,40.741340637207031,1,5,0.5,0.5,1.26,0,0.3,7.56
2,1/2/2016 1:09,1/2/2016 1:18,1,1.08,-74.00232697,40.741306304931641,1,N,-74.0006485,40.728912353515625,1,7.5,0.5,0.5,2.2,0,0.3,11
2,1/2/2016 1:09,1/2/2016 1:20,1,6.51,-73.97170258,40.794761657714844,1,N,-73.92955017,40.8597412109375,1,19.5,0.5,0.5,4.16,0,0.3,24.96
1,1/2/2016 1:09,1/2/2016 1:22,1,2.8,-74.00183868,40.740478515625,1,N,-73.97623444,40.77642822265625,1,12,0.5,0.5,1,0,0.3,14.3
2,1/2/2016 1:09,1/2/2016 1:24,5,3.3,-73.98639679,40.718109130859375,1,N,-73.99427795,40.749290466308594,1,13.5,0.5,0.5,1,0,0.3,15.8
2,1/2/2016 1:09,1/2/2016 1:15,1,0.88,-73.98776245,40.719318389892578,1,N,-73.97605896,40.719181060791016,2,6,0.5,0.5,0,0,0.3,7.3
1,1/2/2016 1:09,1/2/2016 1:18,2,1.9,-73.99823761,40.745124816894531,1,N,-73.99028015,40.727340698242187,1,9,0.5,0.5,2.05,0,0.3,12.35
1,1/2/2016 1:09,1/2/2016 1:22,1,6.4,-73.98503113,40.747585296630859,1,N,-73.99260712,40.689220428466797,1,19.5,0.5,0.5,5.2,0,0.3,26
2,1/2/2016 1:09,1/2/2016 1:22,1,4.07,-73.99311066,40.736488342285156,1,N,-73.98045349,40.782371520996094,2,13.5,0.5,0.5,0,0,0.3,14.8
1,1/2/2016 1:09,1/2/2016 1:23,1,3,-74.00315857,40.732944488525391,1,N,-73.97270203,40.756229400634766,2,12.5,0.5,0.5,0,0,0.3,13.8
2,1/2/2016 1:09,1/2/2016 1:14,1,0.81,-73.98990631,40.739368438720703,1,N,-73.99494171,40.745063781738281,1,5.5,0.5,0.5,1,0,0.3,7.8
2,1/2/2016 1:09,1/2/2016 1:14,1,1.39,-73.99996185,40.730018615722656,1,N,-73.9980011,40.745090484619141,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,1/2/2016 1:09,1/2/2016 1:15,2,0.89,-73.99123383,40.749652862548828,1,N,-73.98878479,40.758438110351563,1,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:09,1/2/2016 1:14,1,1.15,-73.99974823,40.728389739990234,1,N,-73.99095917,40.718257904052734,1,6,0.5,0.5,1.46,0,0.3,8.76
1,1/2/2016 1:09,1/2/2016 1:28,1,5.6,-73.96636963,40.764793395996094,1,N,-73.87311554,40.755683898925781,2,19,0.5,0.5,0,0,0.3,20.3
2,1/2/2016 1:09,1/2/2016 1:17,5,1.01,-73.98536682,40.723670959472656,1,N,-74.0010376,40.729400634765625,2,7,0.5,0.5,0,0,0.3,8.3
2,1/2/2016 1:09,1/2/2016 1:16,1,1.92,-73.98773956,40.73822021484375,1,N,-73.97062683,40.760650634765625,1,8,0.5,0.5,1.86,0,0.3,11.16
2,1/2/2016 1:09,1/2/2016 1:15,5,1.05,-74.00245667,40.7413330078125,1,N,-74.00121307,40.729297637939453,1,6,0.5,0.5,1.46,0,0.3,8.76
2,1/2/2016 1:09,1/2/2016 1:25,3,4.79,-73.99281311,40.763458251953125,1,N,-73.94255066,40.811630249023438,2,16,0.5,0.5,0,0,0.3,17.3
1,1/2/2016 1:09,1/2/2016 1:14,2,0.7,-73.9952774,40.760498046875,1,N,-73.98497009,40.760307312011719,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/2/2016 1:09,1/2/2016 1:25,1,4.97,-74.00579071,40.707843780517578,1,N,-73.95774078,40.673458099365234,1,17,0.5,0.5,2.7,0,0.3,21
2,1/2/2016 1:09,1/2/2016 1:11,1,0.43,-73.98902893,40.722999572753906,1,N,-73.98149872,40.720680236816406,2,4,0.5,0.5,0,0,0.3,5.3
2,1/2/2016 1:09,1/2/2016 1:33,6,16.51,-73.77679443,40.645420074462891,1,N,-73.94311523,40.706760406494141,1,45,0.5,0.5,9.26,0,0.3,55.56
1,1/2/2016 1:09,1/2/2016 1:10,2,0.4,-73.98355103,40.726188659667969,1,N,-73.98699188,40.729183197021484,2,3,0.5,0.5,0,0,0.3,4.3
2,1/2/2016 1:09,1/2/2016 1:18,5,1.94,-73.98944092,40.726970672607422,1,N,-74.0068512,40.743865966796875,1,9,0.5,0.5,0,0,0.3,10.3
1,1/2/2016 1:09,1/2/2016 1:17,1,3.7,-73.95548248,40.768531799316406,1,N,-73.98034668,40.732208251953125,1,12.5,0.5,0.5,1,0,0.3,14.8
1,1/2/2016 1:09,1/2/2016 1:16,1,1.4,-74.00817108,40.730434417724609,1,N,-73.99186707,40.744106292724609,1,7,0.5,0.5,1.65,0,0.3,9.95
1,1/2/2016 1:09,1/2/2016 1:14,1,1.9,-73.98739624,40.765792846679688,1,N,-73.97357178,40.785335540771484,1,7,0.5,0.5,1.65,0,0.3,9.95
2,1/2/2016 1:09,1/2/2016 1:24,1,2.78,-74.00442505,40.747772216796875,1,N,-73.97692871,40.724872589111328,2,12.5,0.5,0.5,0,0,0.3,13.8
1,1/2/2016 1:09,1/2/2016 1:32,1,15.4,-73.77670288,40.645347595214844,1,N,-73.91005707,40.761573791503906,1,42,0.5,0.5,9,0,0.3,52.3
2,1/2/2016 1:09,1/2/2016 1:17,1,1.91,-73.99282074,40.735774993896484,1,N,-73.98796082,40.757457733154297,1,8.5,0.5,0.5,0,0,0.3,9.8
2,1/2/2016 1:09,1/2/2016 1:13,2,0.61,-73.98636627,40.747470855712891,1,N,-73.99137878,40.74462891,1,4.5,0.5,0.5,1,0,0.3,6.8
1,1/2/2016 1:09,1/2/2016 1:15,2,1.1,-73.98218536,40.768753051757813,1,N,-73.96483612,40.760089874267578,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/2/2016 1:09,1/2/2016 1:34,3,15.18,-73.78958893,40.647041320800781,1,N,-73.95626831,40.635719299316406,1,42,0.5,0.5,6,0,0.3,49.3
2,1/2/2016 1:09,1/2/2016 1:20,1,4.46,-73.99082184,40.750999450683594,1,N,-73.9707489,40.797531127929687,1,14.5,0.5,0.5,0,0,0.3,15.8
1,1/2/2016 1:09,1/2/2016 1:34,2,18.6,-73.78971863,40.646701812744141,2,N,-73.95117188,40.776798248291016,1,52,0,0.5,8.76,5.54,0.3,67.1
2,1/2/2016 1:09,1/2/2016 1:22,1,4.28,-73.98226166,40.775608062744141,1,N,-73.97790527,40.736679077148437,1,15.5,0.5,0.5,3.36,0,0.3,20.16
1,1/2/2016 1:09,1/2/2016 1:28,1,5.9,-73.9560318,40.772232055664063,1,N,-73.95729065,40.714462280273437,1,20,0.5,0.5,5,0,0.3,26.3
1,1/2/2016 1:09,1/2/2016 1:25,1,3.9,-73.98757172,40.7645263671875,1,N,-73.9920578,40.721664428710937,2,15,0.5,0.5,0,0,0.3,16.3
2,1/2/2016 1:09,1/2/2016 1:15,5,1.27,-73.98773956,40.770301818847656,1,N,-73.97634125,40.762306213378906,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,1/2/2016 1:09,1/2/2016 1:13,3,0.9,-73.94435883,40.814609527587891,1,N,-73.95275116,40.803077697753906,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:09,1/2/2016 1:19,1,1.6,-74.00634766,40.733264923095703,1,N,-73.97841644,40.726364135742188,2,8.5,0.5,0.5,0,0,0.3,9.8
2,1/2/2016 1:09,1/2/2016 1:17,1,1.15,-73.98282623,40.7269287109375,1,N,-74.00186157,40.737930297851562,2,7,0.5,0.5,0,0,0.3,8.3
2,1/2/2016 1:09,1/2/2016 1:29,1,10.43,-73.98968506,40.729698181152344,1,N,-73.93695831,40.840682983398437,2,30,0.5,0.5,0,0,0.3,31.3
2,1/2/2016 1:09,1/2/2016 1:14,1,1.79,-73.94847107,40.789257049560547,1,N,-73.96611786,40.771213531494141,1,7,0.5,0.5,1,0,0.3,9.3
1,1/2/2016 1:09,1/2/2016 1:16,3,1.8,-73.99398041,40.720314025878906,1,N,-73.98039246,40.744293212890625,1,8,0.5,0.5,1.5,0,0.3,10.8
1,1/2/2016 1:09,1/2/2016 1:24,1,3.1,-73.99342346,40.721775054931641,1,N,-73.98889923,40.756317138671875,2,12.5,0.5,0.5,0,0,0.3,13.8
2,1/2/2016 1:09,1/2/2016 1:16,1,1.38,-73.98549652,40.735801696777344,1,N,-73.99082184,40.719188690185547,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,1/2/2016 1:09,1/2/2016 1:10,1,0.4,0,0,1,N,0,0,1,3.5,0.5,0.5,1.2,0,0.3,6
2,1/2/2016 1:09,1/2/2016 1:14,1,1.2,-73.91880035,40.759140014648437,1,N,-73.90457153,40.774040222167969,2,6,0.5,0.5,0,0,0.3,7.3
2,1/2/2016 1:09,1/2/2016 1:17,1,2.43,-73.98150635,40.724559783935547,1,N,-73.97637939,40.751899719238281,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,1/2/2016 1:09,1/2/2016 1:12,3,0.93,-73.9776001,40.745552062988281,1,N,-73.97771454,40.735481262207031,1,5,0.5,0.5,1.1,0,0.3,7.4
2,1/2/2016 1:09,1/2/2016 1:23,2,3.64,-73.98226929,40.768108367919922,1,N,-74.00405884,40.720821380615234,2,13.5,0.5,0.5,0,0,0.3,14.8
1,1/2/2016 1:09,1/2/2016 1:23,3,8,-73.9908371,40.734054565429687,1,N,-73.89391327,40.750404357910156,1,23,0.5,0.5,5,0,0.3,29.3
2,1/2/2016 1:09,1/2/2016 1:19,2,2.33,-73.98899841,40.729118347167969,1,N,-73.97647858,40.751880645751953,1,10,0.5,0.5,0,0,0.3,11.3
1,1/2/2016 1:09,1/2/2016 1:13,2,0.9,-73.98887634,40.756908416748047,1,N,-73.9736557,40.750652313232422,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/2/2016 1:09,1/2/2016 1:11,1,0.5,-73.97174835,40.794540405273438,1,N,-73.9651947,40.795177459716797,2,4,0.5,0.5,0,0,0.3,5.3
2,1/2/2016 1:09,1/2/2016 1:15,3,0.99,-73.9865799,40.721549987792969,1,N,-73.98628998,40.732070922851563,1,6,0.5,0.5,1,0,0.3,8.3
1,1/2/2016 1:09,1/2/2016 1:14,1,1.7,-74.00411987,40.713020324707031,1,N,-73.99375916,40.695652008056641,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,1/2/2016 1:09,1/2/2016 1:13,3,0.87,-73.98873901,40.760128021240234,1,N,-73.99105072,40.750492095947266,1,5,0.5,0.5,0,0,0.3,6.3
2,1/2/2016 1:09,1/2/2016 1:17,2,1.48,-73.98923492,40.718910217285156,1,N,-73.97483063,40.729854583740234,1,8,0.5,0.5,1.86,0,0.3,11.16
2,1/2/2016 1:09,1/2/2016 1:17,1,3.41,-73.98278809,40.747596740722656,1,N,-73.98666382,40.710975646972656,1,11.5,0.5,0.5,1.2,0,0.3,14
1,1/2/2016 1:09,1/2/2016 1:17,1,2,-73.97875977,40.745258331298828,1,N,-73.99264526,40.763309478759766,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,1/2/2016 1:09,1/2/2016 1:20,1,3.8,0,0,1,N,0,0,2,13.5,0.5,0.5,0,0,0.3,14.8
1,1/2/2016 1:09,1/2/2016 1:22,1,3.2,-73.98773193,40.76464844,1,N,-73.95037079,40.785614013671875,1,13,0.5,0.5,1.7,0,0.3,16
1,1/2/2016 1:09,1/2/2016 1:13,1,0.8,-73.94931793,40.827823638916016,1,N,-73.94166565,40.838310241699219,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:09,1/2/2016 1:12,1,0.6,-73.99475861,40.719570159912109,1,N,-74.00437927,40.722736358642578,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,1/2/2016 1:09,1/2/2016 1:19,5,3.29,-74.00042725,40.730068206787109,1,N,-73.9808197,40.769618988037109,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,1/2/2016 1:09,1/2/2016 1:30,1,5.58,-73.98294067,40.72698974609375,1,N,-73.93247986,40.764339447021484,2,18.5,0.5,0.5,0,0,0.3,19.8
1,1/2/2016 1:09,1/2/2016 1:12,1,0.8,-73.98989868,40.729564666748047,1,N,-73.98219299,40.740123748779297,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,1/2/2016 1:09,1/2/2016 1:19,1,1.82,-73.96903229,40.785148620605469,1,N,-73.94532776,40.777740478515625,2,9.5,0.5,0.5,0,0,0.3,10.8
2,1/2/2016 1:09,1/2/2016 1:12,1,0.55,-73.98621368,40.722419738769531,1,N,-73.98389435,40.727062225341797,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,1/2/2016 1:09,1/2/2016 1:27,1,4.57,-73.99430084,40.745319366455078,1,N,-73.95406342,40.710601806640625,2,17,0.5,0.5,0,0,0.3,18.3
2,1/2/2016 1:09,1/2/2016 1:21,1,2.73,-73.98912048,40.747879028320313,1,N,-73.98937988,40.748828887939453,2,10.5,0.5,0.5,0,0,0.3,11.8
1,1/2/2016 1:09,1/2/2016 1:12,1,0.5,-73.95252991,40.776645660400391,1,N,-73.95045471,40.771244049072266,1,4.5,0.5,0.5,1,0,0.3,6.8
1,1/2/2016 1:09,1/2/2016 1:19,2,2.5,-73.981987,40.768539428710937,1,N,-73.99136353,40.738971710205078,2,10,0.5,0.5,0,0,0.3,11.3
1,1/2/2016 1:09,1/2/2016 1:11,1,0.1,-73.98853302,40.719448089599609,1,N,-73.98922729,40.718994140625,1,3,0.5,0.5,1.05,0,0.3,5.35
1,1/2/2016 1:09,1/2/2016 1:20,1,2.2,-73.98725891,40.722415924072266,1,N,-73.99169922,40.744400024414063,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,1/2/2016 1:09,1/2/2016 1:19,1,1.4,-74.00143433,40.730998992919922,1,N,-73.98103333,40.729518890380859,1,8,0.5,0.5,1,0,0.3,10.3
2,1/2/2016 1:09,1/2/2016 1:17,1,1.68,-73.97823334,40.729450225830078,1,N,-74.0007782,40.742149353027344,1,8,0.5,0.5,1.86,0,0.3,11.16
2,1/2/2016 1:09,1/2/2016 1:12,1,0.65,-73.97982788,40.746475219726563,1,N,-73.98887634,40.750465393066406,1,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:09,1/2/2016 1:17,2,1.82,-73.98165131,40.724399566650391,1,N,-73.9803009,40.744350433349609,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,1/2/2016 1:09,1/2/2016 1:17,1,1.31,-73.99821472,40.745708465576172,1,N,-73.99601746,40.759952545166016,1,7.5,0.5,0.5,0,0,0.3,8.8
2,1/2/2016 1:09,1/2/2016 1:19,3,2.18,-73.95488739,40.77154541015625,1,N,-73.97912598,40.789524078369141,2,9.5,0.5,0.5,0,0,0.3,10.8
1,1/2/2016 1:09,1/2/2016 1:22,1,3.7,-73.98763275,40.732471466064453,1,N,-73.96231842,40.7161865234375,1,13.5,0.5,0.5,1.5,0,0.3,16.3
2,1/2/2016 1:09,1/2/2016 1:24,1,4.03,-73.99720001,40.737449645996094,1,N,-73.95603943,40.772239685058594,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,1/2/2016 1:09,1/2/2016 1:14,1,0.7,-74.01028442,40.714111328125,1,N,-74.01509857,40.708492279052734,2,5,0.5,0.5,0,0,0.3,6.3
1,1/2/2016 1:09,1/2/2016 1:12,1,0.5,-73.98194885,40.756999969482422,1,N,-73.97737885,40.759628295898437,2,4,0.5,0.5,0,0,0.3,5.3
1,1/2/2016 1:09,1/2/2016 1:12,1,0.5,-74.00006104,40.737392425537109,1,N,-73.99991608,40.730918884277344,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,1/2/2016 1:09,1/2/2016 1:15,5,1.53,-73.98065186,40.760051727294922,1,N,-73.98918152,40.774421691894531,2,7,0.5,0.5,0,0,0.3,8.3
2,1/2/2016 1:09,1/2/2016 1:23,1,4.29,-73.95918274,40.783111572265625,1,N,-74.00553131,40.748340606689453,2,14.5,0.5,0.5,0,0,0.3,15.8
2,1/2/2016 1:09,1/2/2016 1:19,6,2.23,-73.94078064,40.682830810546875,1,N,-73.905159,40.695907592773437,2,10,0.5,0.5,0,0,0.3,11.3
2,1/2/2016 1:09,1/2/2016 1:37,3,18.23,-73.78941345,40.646881103515625,2,N,-73.99023438,40.713768005371094,1,52,0,0.5,10.56,0,0.3,63.36
2,1/2/2016 1:09,1/2/2016 1:22,4,2.78,-73.99534607,40.74951172,1,N,-73.9807663,40.784801483154297,1,11.5,0.5,0.5,1,0,0.3,13.8
2,1/2/2016 1:09,1/2/2016 1:17,1,1.95,-73.97951508,40.766147613525391,1,N,-73.95307922,40.768283843994141,1,8.5,0.5,0.5,1.25,0,0.3,11.05
2,1/2/2016 1:09,1/2/2016 1:12,1,0.65,-73.98668671,40.7476806640625,1,N,-73.98593903,40.740848541259766,2,4.5,0.5,0.5,0,0,0.3,5.8
2,1/2/2016 1:09,1/2/2016 1:14,1,1.13,-73.98164368,40.728530883789063,1,N,-73.98162079,40.740779876708984,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,1/2/2016 1:09,1/2/2016 1:18,1,1.6,-73.96096802,40.761096954345703,1,N,-73.97912598,40.761871337890625,2,8.5,0.5,0.5,0,0,0.3,9.8
2,1/2/2016 1:09,1/2/2016 1:13,1,1.02,-73.99236298,40.748859405517578,1,N,-73.99172211,40.754730224609375,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/2/2016 1:09,1/2/2016 1:39,3,9.49,-73.98652649,40.756011962890625,1,N,-73.85042572,40.723140716552734,1,31,0.5,0.5,6.46,0,0.3,38.76
2,1/2/2016 1:09,1/2/2016 1:12,5,0.97,-73.9535675,40.775302886962891,1,N,-73.96240234,40.763278961181641,1,5,0.5,0.5,1.26,0,0.3,7.56
1,1/2/2016 1:09,1/2/2016 1:23,2,3.8,-73.97113037,40.75195313,1,N,-73.97088623,40.794357299804688,2,14,0.5,0.5,0,0,0.3,15.3
1,1/2/2016 1:09,1/2/2016 1:15,1,1.2,-74.00479889,40.746925354003906,1,N,-74.00060272,40.735832214355469,1,6.5,0.5,0.5,2,0,0.3,9.8
1,1/2/2016 1:09,1/2/2016 1:15,2,0.9,-73.98801422,40.75677490234375,1,N,-73.99153137,40.74981689453125,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,1/2/2016 1:09,1/2/2016 1:41,1,9.6,-73.88961029,40.755146026611328,1,N,-73.94920349,40.695262908935547,3,30,0.5,0.5,0,0,0.3,31.3
2,1/2/2016 1:09,1/2/2016 1:15,3,1.2,-73.98751068,40.738731384277344,1,N,-73.97380829,40.747249603271484,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,1/2/2016 1:09,1/2/2016 1:16,1,1.77,-73.97393799,40.764080047607422,1,N,-73.99030304,40.745159149169922,1,8,0.5,0.5,1,0,0.3,10.3
2,1/2/2016 1:09,1/2/2016 1:26,1,6.46,-73.99140167,40.735088348388672,1,N,-73.99159241,40.670761108398438,2,20.5,0.5,0.5,0,0,0.3,21.8
1,1/2/2016 1:09,1/2/2016 1:12,2,0.7,-73.95767975,40.761550903320313,1,N,-73.95800781,40.768875122070313,1,4.5,0.5,0.5,1.2,0,0.3,7
2,1/2/2016 1:09,1/2/2016 1:24,1,2.14,-74.00900269,40.707241058349609,1,N,-73.98912048,40.718608856201172,2,11,0.5,0.5,0,0,0.3,12.3
2,1/2/2016 1:09,1/2/2016 1:26,1,5.05,-73.97798157,40.752719879150391,1,N,-73.96665192,40.803951263427734,1,17.5,0.5,0.5,3.76,0,0.3,22.56
